contact_id,account_id,email,job_title,created_date,lead_id_source,hubspot_contact_id,salesforce_contact_id,email_opt_in,persona
CON000207,ACC000240,jordan.king4021@atlasworks.co,VP Sales,2025-05-25,LED004021,HS200207,SFCON000207,False,User
CON000208,ACC000329,emerson.miller1794@catalystsoftware.co,CFO,2025-05-10,LED001794,HS200208,SFCON000208,True,Technical Buyer
CON000209,ACC000528,taylor.bell3132@catalystdata39.ai,RevOps Manager,2025-03-05,LED003132,HS200209,SFCON000209,True,Champion
CON000210,ACC000458,drew.price8@signalcloud71.ai,CFO,2026-03-24,LED000008,HS200210,SFCON000210,False,Procurement
CON000211,ACC000350,charlie.brooks3735@novasystems.net,VP Sales,2025-10-10,LED003735,HS200211,SFCON000211,True,User
CON000212,ACC000559,riley.brooks3578@meridianplatform55.ai,Marketing Director,2025-05-01,LED003578,HS200212,SFCON000212,True,Technical Buyer
CON000213,ACC000589,bailey.carter3778@nimbusanalytics95.com,Operations Director,2026-02-01,LED003778,HS200213,SFCON000213,False,Economic Buyer
CON000214,ACC000006,parker.brooks1240@northstardata.com,Marketing Director,2025-03-15,LED001240,HS200214,SFCON000214,True,Technical Buyer
CON000215,ACC000426,kendall.torres2480@evergreenops30.ai,IT Admin,2025-04-09,LED002480,HS200215,SFCON000215,True,User
CON000216,ACC000042,charlie.ross3587@novaops75.co,RevOps Manager,2025-05-06,LED003587,HS200216,,True,Procurement
CON000217,ACC000650,bailey.torres2724@cobaltanalytics22.ai,CEO,2025-07-26,LED002724,HS200217,SFCON000217,True,Influencer
CON000218,ACC000261,kendall.bennett1304@meridianworks60.com,Demand Gen Manager,2025-01-09,LED001304,HS200218,SFCON000218,True,Economic Buyer
CON000219,ACC000574,blake.foster2231@northstarsolutions.com,Demand Gen Manager,2025-08-31,LED002231,HS200219,SFCON000219,True,Economic Buyer
CON000220,ACC000258,riley.price1201@northstargroup74.com,CFO,2025-06-29,LED001201,HS200220,SFCON000220,True,Economic Buyer
CON000221,ACC000235,avery.adams457@signalworks47.com,CEO,2026-04-13,LED000457,HS200221,SFCON000221,True,Influencer
CON000222,ACC000608,kendall.torres3127@cobaltmarkets86.io,Operations Director,2025-04-04,LED003127,,SFCON000222,True,Technical Buyer
CON000223,ACC000642,parker.nelson829@catalysthealth.ai,RevOps Manager,2026-04-09,LED000829,HS200223,SFCON000223,True,Technical Buyer
CON000224,ACC000444,sam.ross1933@cobaltsolutions11.com,Sales Ops Analyst,2025-02-23,LED001933,HS200224,SFCON000224,True,Influencer
CON000225,ACC000472,drew.bennett619@evergreenmarkets21.com,CFO,2026-02-04,LED000619,HS200225,SFCON000225,False,Economic Buyer
CON000226,ACC000419,rowan.davis3009@brightdynamics13.co,RevOps Manager,2025-05-25,LED003009,HS200226,SFCON000226,True,User
CON000227,ACC000290,devon.ross3413@vertexhealth.net,CEO,2025-03-10,LED003413,HS200227,SFCON000227,True,Procurement
CON000228,ACC000078,jordan.carter117@brightsolutions.co,IT Admin,2025-12-19,LED000117,HS200228,SFCON000228,True,Procurement
CON000229,ACC000500,maya.chen4112@summitmarkets10.ai,Sales Manager,2026-03-10,LED004112,HS200229,SFCON000229,True,User
CON000230,ACC000159,devon.foster2581@pioneersoftware.co,Demand Gen Manager,2025-11-12,LED002581,HS200230,SFCON000230,True,User
CON000231,ACC000013,jordan.carter3703@signalsoftware.ai,VP Sales,2025-02-17,LED003703,HS200231,SFCON000231,False,Influencer
CON000232,ACC000460,casey.bennett350@vertexnetworks.co,CFO,2025-02-24,LED000350,HS200232,SFCON000232,True,Champion
CON000233,ACC000083,casey.patel3250@nimbusintelligence.io,IT Admin,2025-04-01,LED003250,HS200233,SFCON000233,True,Champion
CON000234,ACC000211,rowan.young2944@atlashealth66.net,IT Admin,2026-01-16,LED002944,HS200234,SFCON000234,True,Influencer
CON000235,ACC000501,morgan.torres2980@nimbussolutions.ai,VP Sales,2025-11-22,LED002980,HS200235,SFCON000235,True,Economic Buyer
CON000236,ACC000329,elliot.young62@catalystsoftware.co,Demand Gen Manager,2025-06-02,LED000062,HS200236,,True,Economic Buyer
CON000237,ACC000214,charlie.ward1518@catalystdata.net,CEO,2025-10-05,LED001518,HS200237,SFCON000237,True,Technical Buyer
CON000238,ACC000486,sam.carter402@vertexplatform6.co,Demand Gen Manager,2025-03-28,LED000402,,SFCON000238,True,Technical Buyer
CON000239,ACC000375,morgan.brooks3032@apexgroup.com,IT Admin,2025-04-19,LED003032,HS200239,SFCON000239,True,Technical Buyer
CON000240,ACC000274,emerson.murphy2123@ironwoodops.co,IT Admin,2026-01-09,LED002123,HS200240,SFCON000240,True,Economic Buyer
CON000241,ACC000598,casey.nelson3130@ironwoodsystems99.net,Demand Gen Manager,2025-07-28,LED003130,,SFCON000241,False,Technical Buyer
CON000242,ACC000177,skyler.davis3556@pioneerhealth.net,CEO,2025-04-17,LED003556,HS200242,SFCON000242,False,Economic Buyer
CON000243,ACC000575,parker.gray1775@meridianops42.com,CEO,2026-03-03,LED001775,HS200243,SFCON000243,True,Champion
CON000244,ACC000317,emerson.miller830@cobalthealth.net,Demand Gen Manager,2025-10-06,LED000830,HS200244,SFCON000244,True,Procurement
CON000245,ACC000575,hayden.young2738@brightcloud66.net,Operations Director,2025-07-18,LED002738,HS200245,SFCON000245,False,Procurement
CON000246,ACC000120,charlie.adams1678@signalintelligence.net,Operations Director,2025-02-10,LED001678,,SFCON000246,True,User
CON000247,ACC000479,bailey.long3861@evergreenmarkets75.io,Sales Manager,2026-06-06,LED003861,,SFCON000247,True,User
CON000248,ACC000022,cameron.young1607@summitdynamics.io,CEO,2025-09-16,LED001607,HS200248,SFCON000248,False,Economic Buyer
CON000249,ACC000415,reese.young3991@vertexops.io,IT Admin,2025-12-06,LED003991,HS200249,SFCON000249,True,Champion
CON000250,ACC000033,alex.sullivan95@clearpathgroup57.net,CEO,2026-03-16,LED000095,HS200250,SFCON000250,True,Influencer
CON000251,ACC000510,emerson.miller914@ironwoodgroup82.io,CFO,2025-11-10,LED000914,HS200251,SFCON000251,True,User
CON000252,ACC000171,bailey.bennett1275@evergreenmarkets.co,Sales Ops Analyst,2025-02-08,LED003676,HS200252,SFCON000252,False,Procurement
CON000253,ACC000290,hayden.king849@vertexhealth.net,VP Sales,2025-07-17,LED000849,HS200253,SFCON000253,True,User
CON000254,ACC000076,jordan.james600@meridianworks.ai,Demand Gen Manager,2026-06-27,LED000600,HS200254,SFCON000254,True,Influencer
CON000255,ACC000028,riley.carter139@meridiansystems.co,IT Admin,2025-06-03,LED000139,HS200255,SFCON000255,False,Technical Buyer
CON000256,ACC000414,logan.miller2006@evergreennetworks9.co,RevOps Manager,2025-07-16,LED002006,HS200256,SFCON000256,True,Champion
CON000257,ACC000115,elliot.gray549@brightnetworks.co,Operations Director,2025-02-17,LED000549,HS200257,SFCON000257,False,Procurement
CON000258,ACC000159,avery.wright3826@pioneersoftware.co,VP Sales,2026-05-06,LED003826,HS200258,SFCON000258,True,User
CON000259,ACC000005,devon.brooks3395@summitsolutions.ai,CFO,2026-07-05,LED003395,HS200259,,True,User
CON000260,ACC000650,taylor.kim2755@cobaltanalytics22.ai,Operations Director,2026-02-27,LED002755,HS200260,SFCON000260,True,User
CON000261,ACC000650,parker.davis3643@signalsolutions.com,CEO,2025-04-14,LED003643,HS200261,SFCON000261,True,User
CON000262,ACC000558,riley.ward2076@nimbusmarkets.ai,VP Sales,2025-03-13,LED003006,HS200262,,False,Influencer
CON000263,ACC000464,rowan.davis2652@catalystintelligen.ai,Sales Manager,2025-03-24,LED002652,HS200263,SFCON000263,True,Economic Buyer
CON000264,ACC000347,alex.king2714@catalystplatform.net,CEO,2025-06-11,LED002714,HS200264,SFCON000264,True,Influencer
CON000265,ACC000404,hayden.parker3787@cobaltcloud.net,IT Admin,2026-02-10,LED003787,HS200265,SFCON000265,True,Champion
CON000266,ACC000464,parker.james3212@catalystintelligen.ai,Sales Ops Analyst,2025-11-12,LED003212,HS200266,SFCON000266,True,User
CON000267,ACC000216,elliot.kim3999@meridianops.io,Sales Manager,2025-05-09,LED003999,HS200267,SFCON000267,True,Technical Buyer
CON000268,ACC000292,rowan.davis2593@apexnetworks54.co,CFO,2025-03-25,LED002593,HS200268,SFCON000268,True,Champion
CON000269,ACC000609,jordan.long2113@keystoneops.ai,RevOps Manager,2026-07-06,LED002113,HS200269,,False,Economic Buyer
CON000270,ACC000074,parker.nelson598@vertexworks.io,Operations Director,2025-02-21,LED000598,HS200270,SFCON000270,True,Procurement
CON000271,ACC000396,avery.bell2775@novaworks39.net,RevOps Manager,2025-11-05,LED002775,HS200271,,False,Economic Buyer
CON000272,ACC000558,avery.wright2447@summitdynamics97.net,CFO,2026-04-30,LED002447,HS200272,SFCON000272,True,Procurement
CON000273,ACC000370,quinn.adams3317@catalystdynamics59.ai,RevOps Manager,2026-03-09,LED003317,HS200273,SFCON000273,False,Procurement
CON000274,ACC000364,casey.stone1323@evergreensystems95.co,Marketing Director,2025-10-04,LED001323,HS200274,SFCON000274,True,User
CON000275,ACC000509,rowan.adams692@vertexsoftware45.co,RevOps Manager,2025-11-11,LED000692,,SFCON000275,True,Champion
CON000276,ACC000116,casey.stone14@keystonemarkets13.co,CEO,2025-05-04,LED000014,HS200276,SFCON000276,True,Technical Buyer
CON000277,ACC000586,reese.perry572@summitdynamics86.ai,Demand Gen Manager,2026-04-30,LED000665,HS200277,SFCON000277,True,Influencer
CON000278,ACC000024,morgan.torres1003@cobaltdata.net,RevOps Manager,2026-01-25,LED001003,HS200278,SFCON000278,False,Technical Buyer
CON000279,ACC000578,alex.patel2629@catalystintelligen.ai,Operations Director,2025-10-21,LED002629,HS200279,SFCON000279,True,Economic Buyer
CON000280,ACC000627,cameron.davis420@cobaltsoftware99.net,Sales Ops Analyst,2025-12-08,LED000420,HS200280,SFCON000280,True,Technical Buyer
CON000281,ACC000603,logan.patel3386@signallabs72.ai,CFO,2025-11-22,LED003386,HS200281,SFCON000281,True,Economic Buyer
CON000282,ACC000363,kendall.perry1122@nimbusplatform.ai,RevOps Manager,2026-03-27,LED001122,HS200282,SFCON000282,False,User
CON000283,ACC000339,maya.bennett690@bluepeaksolutions.net,Sales Ops Analyst,2025-09-23,LED000690,HS200283,SFCON000283,True,Economic Buyer
CON000284,ACC000616,elliot.wright3393@pioneerplatform96.io,IT Admin,2026-04-29,LED003393,HS200284,SFCON000284,True,Technical Buyer
CON000285,ACC000070,quinn.gray3082@catalystsolutions5.com,Demand Gen Manager,2026-01-10,LED003082,HS200285,SFCON000285,True,Influencer
CON000286,ACC000626,elliot.miller131@evergreenanalytics.ai,Demand Gen Manager,2025-06-10,LED000131,HS200286,SFCON000286,True,User
CON000287,ACC000038,hayden.reed1104@vertexsolutions.com,RevOps Manager,2025-09-24,LED001104,HS200287,SFCON000287,True,Economic Buyer
CON000288,ACC000146,jordan.king3496@brightmarkets38.io,VP Sales,2025-10-15,LED003496,HS200288,SFCON000288,True,Technical Buyer
CON000289,ACC000225,devon.davis2152@evergreenanalytics.io,VP Sales,2026-05-04,LED002152,HS200289,SFCON000289,True,Influencer
CON000290,ACC000300,charlie.gray4033@apexsolutions.co,CEO,2026-03-20,LED004033,HS200290,SFCON000290,True,Influencer
CON000291,ACC000384,parker.carter1672@ironwoodnetworks73.io,Sales Manager,2025-10-23,LED001672,HS200291,SFCON000291,True,User
CON000292,ACC000575,hayden.perry3963@meridianops42.com,Sales Ops Analyst,2025-06-27,LED003963,HS200292,SFCON000292,False,Champion
CON000293,ACC000003,blake.price3113@northstarops.net,Sales Ops Analyst,2025-11-06,LED003113,HS200293,SFCON000293,False,Technical Buyer
CON000294,ACC000534,harper.parker698@clearpathnetworks8.co,Marketing Director,2026-05-05,LED000698,HS200294,,True,Influencer
CON000295,ACC000193,jordan.young666@novanetworks81.co,CFO,2026-03-31,LED000666,HS200295,SFCON000295,True,Champion
CON000296,ACC000205,kendall.murphy2262@evergreenmarkets98.net,Operations Director,2025-04-12,LED002262,HS200296,SFCON000296,False,User
CON000297,ACC000422,finley.adams2445@bluepeakanalytics3.net,VP Sales,2025-02-23,LED002445,HS200297,SFCON000297,True,Economic Buyer
CON000298,ACC000536,casey.ward4171@novasystems.net,IT Admin,2025-08-27,LED004171,HS200298,SFCON000298,True,Champion
CON000299,ACC000319,alex.sullivan2441@vertexworks.io,Marketing Director,2025-12-01,LED002441,HS200299,SFCON000299,True,User
CON000300,ACC000570,quinn.patel2198@ironwoodlabs39.io,Sales Ops Analyst,2025-04-08,LED002198,HS200300,SFCON000300,False,Influencer
CON000301,ACC000606,jordan.gray787@cobaltdynamics.co,Sales Manager,2026-03-14,LED000787,HS200301,,False,User
CON000302,ACC000076,kendall.kim644@novaplatform.io,Sales Manager,2025-09-28,LED000644,HS200302,SFCON000302,True,Economic Buyer
CON000303,ACC000556,emerson.brooks3002@signalsolutions98.io,VP Sales,2025-09-20,LED003002,HS200303,SFCON000303,True,Economic Buyer
CON000304,ACC000350,sam.king3219@keystonenetworks89.net,CEO,2025-10-27,LED003219,HS200304,SFCON000304,True,User
CON000305,ACC000133,logan.sullivan255@vertexanalytics.co,Operations Director,2025-08-11,LED000255,HS200305,SFCON000305,True,Economic Buyer
CON000306,ACC000316,maya.brooks2067@brightops.net,CEO,2025-12-13,LED002067,HS200306,SFCON000306,True,Champion
CON000307,ACC000608,rowan.gray3548@bluepeaksolutions.net,CEO,2026-05-31,LED003548,HS200307,SFCON000307,False,Technical Buyer
CON000308,ACC000306,morgan.price2470@bluepeaksoftware.net,IT Admin,2025-05-19,LED002470,HS200308,SFCON000308,True,Champion
CON000309,ACC000200,elliot.miller3766@atlassolutions.net,Marketing Director,2025-04-02,LED003766,HS200309,SFCON000309,True,Technical Buyer
CON000310,ACC000159,hayden.bennett3264@pioneersoftware.co,Operations Director,2025-01-24,LED003264,HS200310,SFCON000310,True,User
CON000311,ACC000525,avery.bennett3904@bluepeaksoftware47.co,Sales Manager,2026-06-10,LED003904,HS200311,SFCON000311,True,User
CON000312,ACC000252,drew.young1918@evergreencloud80.com,Operations Director,2025-05-07,LED001918,HS200312,SFCON000312,True,Technical Buyer
CON000313,ACC000266,harper.perry1619@keystonedynamics.io,IT Admin,2025-02-14,LED001619,HS200313,SFCON000313,False,Technical Buyer
CON000314,ACC000235,taylor.bell1975@signalworks47.com,Demand Gen Manager,2025-06-17,LED001975,HS200314,SFCON000314,False,Procurement
CON000315,ACC000250,riley.long1225@apexops5.io,CFO,2026-05-13,LED001225,HS200315,SFCON000315,True,Champion
CON000316,ACC000324,kendall.long1100@atlascloud.co,Sales Manager,2025-07-04,LED001100,HS200316,SFCON000316,True,Technical Buyer
CON000317,ACC000577,avery.ward2627@summitsoftware94.net,RevOps Manager,2025-04-28,LED002735,HS200317,SFCON000317,True,Influencer
CON000318,ACC000332,riley.sullivan1510@brightdynamics96.io,Marketing Director,2025-03-20,LED001510,HS200318,SFCON000318,True,Technical Buyer
CON000319,ACC000562,parker.james4173@meridianlabs56.ai,VP Sales,2026-02-05,LED004173,HS200319,SFCON000319,True,Economic Buyer
CON000320,ACC000103,jamie.reed239@summitanalytics53.co,Sales Ops Analyst,2025-12-24,LED000239,,SFCON000320,True,Technical Buyer
CON000321,ACC000007,emerson.kim2442@bluepeakhealth.ai,RevOps Manager,2025-03-10,LED002442,HS200321,SFCON000321,False,Champion
CON000322,ACC000625,parker.murphy923@clearpathplatform7.com,Marketing Director,2025-06-16,LED000923,HS200322,SFCON000322,True,Procurement
CON000323,ACC000490,finley.reed1372@bluepeakplatform.co,Operations Director,2025-05-08,LED001372,HS200323,SFCON000323,True,Champion
CON000324,ACC000248,quinn.bennett3448@signalhealth.io,CEO,2025-11-05,LED003448,HS200324,SFCON000324,True,Procurement
CON000325,ACC000469,hayden.davis1290@novamarkets92.com,Marketing Director,2025-02-08,LED001290,HS200325,SFCON000325,False,Economic Buyer
CON000326,ACC000137,finley.patel326@northstarworks5.com,Demand Gen Manager,2026-02-13,,HS200326,SFCON000326,False,Influencer
CON000327,ACC000025,logan.nelson327@evergreensystems.com,Sales Manager,2024-06-17,,HS200327,SFCON000327,True,User
CON000328,ACC000325,reese.bell328@keystonecloud.co,Marketing Director,2026-02-23,,HS200328,SFCON000328,True,Influencer
CON000329,ACC000066,emerson.gray329@summitops30.io,CFO,2024-11-09,,HS200329,SFCON000329,True,Economic Buyer
CON000330,ACC000241,bailey.murphy330@clearpathlabs95.ai,Demand Gen Manager,2025-03-11,,HS200330,SFCON000330,True,Influencer
CON000331,ACC000462,reese.miller331@northstarsystems91.net,Sales Manager,2024-08-31,,HS200331,SFCON000331,False,User
CON000332,ACC000034,cameron.perry332@atlasdata.ai,VP Sales,2024-09-29,,HS200332,SFCON000332,False,Economic Buyer
CON000333,ACC000384,blake.sullivan333@ironwoodnetworks73.io,CFO,2024-03-27,,HS200333,SFCON000333,True,Champion
CON000334,ACC000346,emerson.miller334@vertexplatform.com,Marketing Director,2024-05-29,,,SFCON000334,True,Influencer
CON000335,ACC000071,charlie.james335@evergreenanalytics.io,VP Sales,2024-03-22,,HS200335,SFCON000335,True,Procurement
CON000336,ACC000402,parker.king336@nimbusanalytics49.io,Sales Ops Analyst,2025-06-09,,HS200336,SFCON000336,True,Technical Buyer
CON000337,ACC000174,riley.gray337@vertexmarkets10.com,Operations Director,2024-06-22,,HS200337,SFCON000337,True,Technical Buyer
CON000338,ACC000249,alex.ross338@novaintelligence92.com,RevOps Manager,2026-01-04,,HS200338,SFCON000338,True,User
CON000339,ACC000285,finley.adams339@signaldynamics.ai,CFO,2024-12-08,,HS200339,SFCON000339,False,Influencer
CON000340,ACC000589,harper.adams340@nimbusanalytics95.com,VP Sales,2024-11-28,,HS200340,SFCON000340,True,User
CON000341,ACC000407,hayden.bell341@meridiancloud.io,IT Admin,2024-04-25,,HS200341,SFCON000341,False,Economic Buyer
CON000342,ACC000457,alex.brooks342@signalcloud.ai,Sales Manager,2024-01-08,,HS200342,SFCON000342,True,Technical Buyer
CON000343,ACC000494,harper.reed343@northstarmarkets77.net,Sales Ops Analyst,2025-02-17,,HS200343,SFCON000343,False,Champion
CON000344,ACC000408,skyler.carter344@clearpathintellige.io,VP Sales,2025-10-30,,HS200344,SFCON000344,True,Technical Buyer
CON000345,ACC000597,logan.sullivan345@meridianplatform48.net,Marketing Director,2025-11-11,,HS200345,SFCON000345,True,User
CON000346,ACC000272,elliot.ward346@cobaltplatform66.co,CFO,2025-04-16,,HS200346,SFCON000346,False,Technical Buyer
CON000347,ACC000347,reese.wright347@catalystplatform.net,CFO,2025-12-24,,HS200347,SFCON000347,True,Champion
CON000348,ACC000442,bailey.stone348@apexplatform59.net,Operations Director,2024-07-23,,HS200348,SFCON000348,False,Procurement
CON000349,ACC000387,reese.price349@apexdynamics.ai,RevOps Manager,2026-03-01,,HS200349,SFCON000349,True,Influencer
CON000350,ACC000527,skyler.young350@ironwoodcloud13.net,CFO,2025-04-16,,HS200350,SFCON000350,True,Procurement
CON000351,ACC000479,jamie.parker351@evergreenmarkets75.io,CFO,2025-10-21,,HS200351,SFCON000351,False,Technical Buyer
CON000352,ACC000016,quinn.davis352@catalystdynamics.com,Sales Ops Analyst,2025-06-13,,HS200352,SFCON000352,True,Influencer
CON000353,ACC000009,logan.ross353@novamarkets.com,VP Sales,2024-05-26,,HS200353,SFCON000353,True,Influencer
CON000354,ACC000460,hayden.ward354@vertexnetworks.co,Sales Manager,2024-09-05,,HS200354,SFCON000354,True,Economic Buyer
CON000355,ACC000307,cameron.wright355@novadata.com,Operations Director,2025-12-25,,HS200355,SFCON000355,True,Influencer
CON000356,ACC000427,emerson.torres356@novasolutions.com,CFO,2024-08-10,,HS200356,SFCON000356,False,User
CON000357,ACC000371,cameron.murphy357@bluepeakcloud.ai,Operations Director,2026-01-03,,HS200357,SFCON000357,True,Technical Buyer
CON000358,ACC000439,reese.torres358@signaldata41.co,Sales Ops Analyst,2024-11-29,,HS200358,SFCON000358,True,Procurement
CON000359,ACC000341,skyler.parker359@pioneersolutions52.com,Operations Director,2025-01-16,,HS200359,SFCON000359,True,Champion
CON000360,ACC000633,bailey.davis360@catalystsoftware33.net,RevOps Manager,2025-03-27,,HS200360,SFCON000360,True,Champion
